mode,#try,loss,val_loss,mae,val_mae,train_time
single,26,"[0.049565523862838745, 0.03098573163151741, 0.016979355365037918, 0.015987275168299675, 0.018050139769911766, 0.015540032647550106, 0.016159212216734886, 0.012176357209682465, 0.01207025907933712, 0.012307421304285526]","[0.02648928202688694, 0.021814269945025444, 0.02471332624554634, 0.006574234925210476, 0.013231825083494186, 0.015851983800530434, 0.011269730515778065, 0.01115043368190527, 0.00606599822640419, 0.00692746601998806]","[0.15732741355895996, 0.14106780290603638, 0.10514375567436218, 0.10324876010417938, 0.10590182989835739, 0.10110916942358017, 0.10782879590988159, 0.08865173161029816, 0.09163620322942734, 0.08541866391897202]","[0.15354542434215546, 0.13702350854873657, 0.14661815762519836, 0.0661947950720787, 0.09953632950782776, 0.11179009079933167, 0.09108112752437592, 0.09021803736686707, 0.06718485802412033, 0.07090996950864792]",45.802736043930054
single,27,"[0.032395362854003906, 0.022701220586895943, 0.016814084723591805, 0.016187245026230812, 0.014671982266008854, 0.012854169122874737, 0.013644315302371979, 0.013428838923573494, 0.011380278505384922, 0.011141090653836727]","[0.004562379326671362, 0.01921430416405201, 0.03204899653792381, 0.006231534760445356, 0.005157028790563345, 0.008159630931913853, 0.00907494593411684, 0.015037328004837036, 0.026342658326029778, 0.004758145194500685]","[0.13935498893260956, 0.1246323436498642, 0.1055285707116127, 0.1031094416975975, 0.0988580659031868, 0.0942196249961853, 0.0945105329155922, 0.09734705835580826, 0.08635477721691132, 0.08514156192541122]","[0.05272514373064041, 0.12692086398601532, 0.16898559033870697, 0.06355589628219604, 0.05810751020908356, 0.07428784668445587, 0.07955995202064514, 0.10675427317619324, 0.14970123767852783, 0.05858604609966278]",47.32459807395935
single,28,"[0.028228314593434334, 0.01880529150366783, 0.02030370943248272, 0.01806521601974964, 0.014061697758734226, 0.012478613294661045, 0.0125856539234519, 0.013693530112504959, 0.013965064659714699, 0.011970214545726776]","[0.026177024468779564, 0.007022102363407612, 0.013773574493825436, 0.004969961009919643, 0.004433412570506334, 0.01725458912551403, 0.003275462193414569, 0.020510073751211166, 0.014094971120357513, 0.006616365164518356]","[0.13303729891777039, 0.1100233942270279, 0.11716435104608536, 0.10995512455701828, 0.09958284348249435, 0.08852509409189224, 0.09040604531764984, 0.097140833735466, 0.09690698981285095, 0.0921337679028511]","[0.1524452269077301, 0.06805318593978882, 0.104060597717762, 0.05525214970111847, 0.053756408393383026, 0.11778543889522552, 0.04428314045071602, 0.13066492974758148, 0.10292308777570724, 0.06753814965486526]",49.067994356155396
single,29,"[0.042744118720293045, 0.022028684616088867, 0.019014660269021988, 0.015601982362568378, 0.013736855238676071, 0.012235108762979507, 0.01408291794359684, 0.013047256506979465, 0.012812785804271698, 0.011884543113410473]","[0.004778093192726374, 0.017779724672436714, 0.007296225056052208, 0.014033296145498753, 0.012451600283384323, 0.01552865281701088, 0.007521519903093576, 0.0038961642421782017, 0.0047103362157940865, 0.004576961509883404]","[0.16115757822990417, 0.12027180939912796, 0.11129206418991089, 0.10368257761001587, 0.09378068149089813, 0.08866091817617416, 0.09830409288406372, 0.09105727821588516, 0.08826493471860886, 0.08919057250022888]","[0.05462038144469261, 0.12282442301511765, 0.0710357204079628, 0.1052502915263176, 0.09618081152439117, 0.1100168228149414, 0.0719577968120575, 0.05317629873752594, 0.05873957276344299, 0.05719262734055519]",45.786757946014404
combined,0,"[0.0427427813410759, 0.021098783239722252, 0.018361134454607964, 0.01658025197684765, 0.01480933278799057, 0.009554478339850903, 0.013175174593925476, 0.015404158271849155, 0.012659642845392227, 0.011657442897558212]","[0.021345848217606544, 0.012209342792630196, 0.014426699839532375, 0.008021337911486626, 0.013200007379055023, 0.01338222250342369, 0.0035554482601583004, 0.005215213168412447, 0.014698069542646408, 0.005665254779160023]","[0.1548725962638855, 0.11821950227022171, 0.10884806513786316, 0.10772954672574997, 0.10022155195474625, 0.0801113098859787, 0.09469450265169144, 0.1044028028845787, 0.09229550510644913, 0.08683426678180695]","[0.13638131320476532, 0.09745249152183533, 0.10729020088911057, 0.07499577105045319, 0.10125938057899475, 0.1008254885673523, 0.04950837790966034, 0.06222061440348625, 0.10660915076732635, 0.06480883806943893]",49.9565486907959
combined,1,"[0.0354294516146183, 0.021224962547421455, 0.01664832793176174, 0.01628642901778221, 0.013777272775769234, 0.013903331942856312, 0.013257794082164764, 0.013882160186767578, 0.009696290828287601, 0.01172308437526226]","[0.03658601641654968, 0.013953057117760181, 0.009573046118021011, 0.007734609767794609, 0.019689686596393585, 0.014881988987326622, 0.011529984883964062, 0.007153857499361038, 0.011702886782586575, 0.0039219544269144535]","[0.1452285796403885, 0.11952246725559235, 0.10410238057374954, 0.10329139977693558, 0.09218311309814453, 0.10037173330783844, 0.09517529606819153, 0.09505308419466019, 0.08046124875545502, 0.09007293730974197]","[0.18352925777435303, 0.10522680729627609, 0.08302649110555649, 0.07369358837604523, 0.12923292815685272, 0.10910774767398834, 0.09286849200725555, 0.06903214752674103, 0.09319377690553665, 0.052691515535116196]",45.410640478134155
combined,2,"[0.04994579777121544, 0.02526799403131008, 0.016466882079839706, 0.01758268103003502, 0.019293496385216713, 0.012700573541224003, 0.01036655344069004, 0.011390005238354206, 0.012004884891211987, 0.011277942918241024]","[0.03580944240093231, 0.024930385872721672, 0.016507092863321304, 0.009471370838582516, 0.027257587760686874, 0.00500571308657527, 0.021076267585158348, 0.004674082156270742, 0.007786640897393227, 0.0084235779941082]","[0.174513041973114, 0.13344179093837738, 0.10635610669851303, 0.1096397414803505, 0.11198703944683075, 0.0945345088839531, 0.07783462107181549, 0.08561546355485916, 0.09075845777988434, 0.08467993885278702]","[0.1810598373413086, 0.14698626101016998, 0.11486627906560898, 0.08249825239181519, 0.15310172736644745, 0.05903760716319084, 0.1324293315410614, 0.058311041444540024, 0.07465793192386627, 0.07921548187732697]",47.88807559013367
combined,3,"[0.028338171541690826, 0.01871187426149845, 0.020113328471779823, 0.015937265008687973, 0.015953917056322098, 0.015139942057430744, 0.013559236191213131, 0.014996543526649475, 0.011318079195916653, 0.009368259459733963]","[0.0036128752399235964, 0.0034737493842840195, 0.005533888936042786, 0.01897343061864376, 0.003947125747799873, 0.00991950836032629, 0.01673441380262375, 0.005218700040131807, 0.005014786031097174, 0.0032530624885112047]","[0.13472813367843628, 0.11433203518390656, 0.11168956011533737, 0.10659221559762955, 0.10101166367530823, 0.09907452762126923, 0.0923372209072113, 0.09941304475069046, 0.08713607490062714, 0.07844007760286331]","[0.046165455132722855, 0.04563158378005028, 0.06067947298288345, 0.12659680843353271, 0.05267427861690521, 0.08503608405590057, 0.11612781137228012, 0.060654256492853165, 0.05884726718068123, 0.04594831541180611]",49.643226623535156
combined,4,"[0.0373704619705677, 0.020198235288262367, 0.01728251948952675, 0.01841195859014988, 0.015322916209697723, 0.013824867084622383, 0.012157050892710686, 0.01354194339364767, 0.01226942427456379, 0.01208794116973877]","[0.014458619989454746, 0.0075596091337502, 0.02046409621834755, 0.012324998155236244, 0.015512673184275627, 0.007966224104166031, 0.007791276089847088, 0.011881034821271896, 0.005051472689956427, 0.005372851621359587]","[0.15064416825771332, 0.11190542578697205, 0.10385037958621979, 0.10902445018291473, 0.09985104203224182, 0.09921947121620178, 0.0917913019657135, 0.09412483870983124, 0.08662661910057068, 0.08893153816461563]","[0.1084253340959549, 0.07201694697141647, 0.13263468444347382, 0.09702324122190475, 0.1102880984544754, 0.07403454184532166, 0.07339692115783691, 0.09392140805721283, 0.06146148592233658, 0.06111215427517891]",46.27943992614746
combined,5,"[0.028021439909934998, 0.02209113910794258, 0.018150482326745987, 0.015142957679927349, 0.01313393097370863, 0.011052528396248817, 0.012253040447831154, 0.014759865589439869, 0.014708996750414371, 0.01274448074400425]","[0.020491527393460274, 0.01981145143508911, 0.014084349386394024, 0.013041089288890362, 0.0030995598062872887, 0.006354684010148048, 0.015672074630856514, 0.010558751411736012, 0.0040701646357774734, 0.007694468833506107]","[0.1388552337884903, 0.1213558167219162, 0.10875745117664337, 0.10111162066459656, 0.09121551364660263, 0.0798346996307373, 0.0896996259689331, 0.10052884370088577, 0.09746398776769638, 0.09054110199213028]","[0.13236786425113678, 0.1294340044260025, 0.10500805824995041, 0.09869711846113205, 0.04261327162384987, 0.06563282757997513, 0.11086583137512207, 0.08707139641046524, 0.05313596874475479, 0.07325391471385956]",48.937947511672974
combined,6,"[0.037876248359680176, 0.017014523968100548, 0.01767900213599205, 0.017555521801114082, 0.012493561021983624, 0.015057693235576153, 0.01187716331332922, 0.013790016062557697, 0.012591950595378876, 0.011524147354066372]","[0.009130041114985943, 0.004589954391121864, 0.014471660368144512, 0.015772748738527298, 0.0043775723315775394, 0.00833683367818594, 0.005638701841235161, 0.008449804037809372, 0.005155046004801989, 0.011194166727364063]","[0.15505430102348328, 0.10491178184747696, 0.10702071338891983, 0.1061709001660347, 0.09157588332891464, 0.09852627664804459, 0.08682353794574738, 0.09791899472475052, 0.09046734124422073, 0.0854494571685791]","[0.08042091131210327, 0.05192982032895088, 0.10435385257005692, 0.11197873950004578, 0.05389534682035446, 0.07616300135850906, 0.06409261375665665, 0.0773913785815239, 0.060711003839969635, 0.08989384025335312]",45.616411447525024
combined,7,"[0.028332581743597984, 0.01995231583714485, 0.017941804602742195, 0.01603621244430542, 0.015399156138300896, 0.013497390784323215, 0.01544155739247799, 0.015754900872707367, 0.011766011826694012, 0.01235036551952362]","[0.009691695682704449, 0.003338464302942157, 0.02629965730011463, 0.0032465425319969654, 0.0029152242932468653, 0.0037526856176555157, 0.00892926100641489, 0.0032380896154791117, 0.004950501956045628, 0.0033417968079447746]","[0.1357923150062561, 0.11375048011541367, 0.11131551116704941, 0.10259053856134415, 0.10132946819067001, 0.0927603542804718, 0.1028066873550415, 0.10106915980577469, 0.09089561551809311, 0.09312758594751358]","[0.08435516804456711, 0.049125418066978455, 0.15198054909706116, 0.04532938450574875, 0.04304032772779465, 0.051350586116313934, 0.078944630920887, 0.045178625732660294, 0.06037791445851326, 0.04781071096658707]",46.6335608959198
combined,8,"[0.039239585399627686, 0.018746282905340195, 0.017978748306632042, 0.018131844699382782, 0.016093797981739044, 0.01286979578435421, 0.013830495998263359, 0.011819369159638882, 0.011342463083565235, 0.013388948515057564]","[0.0056647974997758865, 0.01780817285180092, 0.018181009218096733, 0.012502273544669151, 0.007876947522163391, 0.0036359054502099752, 0.006389937829226255, 0.007060651201754808, 0.01248795073479414, 0.010050248354673386]","[0.1572389006614685, 0.10872524976730347, 0.10801658034324646, 0.10750601440668106, 0.1014288067817688, 0.08805079758167267, 0.09859804064035416, 0.08831290155649185, 0.0868496522307396, 0.0936322808265686]","[0.060327909886837006, 0.12260681390762329, 0.1242312416434288, 0.09802911430597305, 0.0740690752863884, 0.04951632395386696, 0.06542123109102249, 0.06897550076246262, 0.09750679135322571, 0.08478760719299316]",45.920485973358154
combined,9,"[0.042093560099601746, 0.01949980854988098, 0.016175879165530205, 0.014893163926899433, 0.012849991209805012, 0.014959550462663174, 0.01093283947557211, 0.013564199209213257, 0.011258496902883053, 0.009979861788451672]","[0.018172569572925568, 0.037450551986694336, 0.009281107224524021, 0.03314676135778427, 0.003063494572415948, 0.00914003886282444, 0.013855663128197193, 0.007273388095200062, 0.008394267410039902, 0.012885295785963535]","[0.15064173936843872, 0.1111782118678093, 0.1027037501335144, 0.09791367501020432, 0.09406781196594238, 0.09941991418600082, 0.08487511426210403, 0.09424173086881638, 0.08833566308021545, 0.08451052755117416]","[0.12420538067817688, 0.18581005930900574, 0.081809863448143, 0.17331963777542114, 0.042589589953422546, 0.08083777129650116, 0.1044134572148323, 0.07141175866127014, 0.0766797885298729, 0.09792792052030563]",45.944857358932495
combined,10,"[0.03061189502477646, 0.02092961221933365, 0.017617065459489822, 0.015806762501597404, 0.013823134824633598, 0.013525085523724556, 0.012375559657812119, 0.013872168026864529, 0.012372482568025589, 0.009797557257115841]","[0.01831837370991707, 0.00598112354055047, 0.01736096478998661, 0.012752670794725418, 0.011136865243315697, 0.003362878691405058, 0.009337784722447395, 0.007178694475442171, 0.014887376688420773, 0.005132030230015516]","[0.1424068957567215, 0.11596768349409103, 0.1091153547167778, 0.10086352378129959, 0.09908579289913177, 0.09480985999107361, 0.09020734578371048, 0.09964442253112793, 0.0941304937005043, 0.08036961406469345]","[0.12400224059820175, 0.06190080940723419, 0.1187729686498642, 0.09740514308214188, 0.09023414552211761, 0.04382304847240448, 0.08163828402757645, 0.06991545855998993, 0.10755841434001923, 0.06046491488814354]",44.27696180343628
combined,11,"[0.040624767541885376, 0.024972479790449142, 0.016973290592432022, 0.01580231636762619, 0.011702646501362324, 0.01938716322183609, 0.014829975552856922, 0.012957454659044743, 0.013036931864917278, 0.012022734619677067]","[0.0034570267889648676, 0.015541257336735725, 0.018089575693011284, 0.023320380598306656, 0.05244726687669754, 0.005585480015724897, 0.005996484309434891, 0.0040899720042943954, 0.014246651902794838, 0.005641559604555368]","[0.1535886526107788, 0.12449972331523895, 0.1059560552239418, 0.10457432270050049, 0.08819670975208282, 0.1155361533164978, 0.09842092543840408, 0.09196391701698303, 0.09435740113258362, 0.08891844749450684]","[0.04259658232331276, 0.11109183728694916, 0.12156248092651367, 0.14043200016021729, 0.2206907719373703, 0.05991493910551071, 0.06259571760892868, 0.05218471586704254, 0.10443736612796783, 0.06270967423915863]",46.06506037712097
combined,12,"[0.03727293387055397, 0.019187020137906075, 0.019909923896193504, 0.014307613484561443, 0.01724524050951004, 0.014659159816801548, 0.01438252441585064, 0.013789716176688671, 0.013026273809373379, 0.0100812753662467]","[0.023238010704517365, 0.012007690034806728, 0.012437981553375721, 0.017271356657147408, 0.0027623074129223824, 0.021902548149228096, 0.017168451100587845, 0.004800012335181236, 0.006916743237525225, 0.004812070168554783]","[0.14993642270565033, 0.11020808666944504, 0.11286509037017822, 0.09601083397865295, 0.10564497113227844, 0.09861883521080017, 0.09698918461799622, 0.0922304168343544, 0.09307900816202164, 0.08038743585348129]","[0.1431325376033783, 0.09577948600053787, 0.09778723865747452, 0.1206367239356041, 0.04064455255866051, 0.13733817636966705, 0.11804837733507156, 0.060443032532930374, 0.0698782280087471, 0.06029191613197327]",48.06176519393921
combined,13,"[0.030688831582665443, 0.02217249758541584, 0.019359339028596878, 0.014704355038702488, 0.013522115536034107, 0.016650887206196785, 0.012609563767910004, 0.01066164206713438, 0.012076716870069504, 0.01159672625362873]","[0.03255100175738335, 0.004909495357424021, 0.013401521369814873, 0.006571425590664148, 0.009332556277513504, 0.005062558222562075, 0.010269268415868282, 0.0047162724658846855, 0.00797603465616703, 0.005508973728865385]","[0.1410149335861206, 0.12160322815179825, 0.11110440641641617, 0.0992102101445198, 0.09559264034032822, 0.10335882008075714, 0.08970390260219574, 0.08491897583007812, 0.08788362145423889, 0.08925552666187286]","[0.17162103950977325, 0.054965049028396606, 0.10048460215330124, 0.06608367711305618, 0.0813831016421318, 0.05906468257308006, 0.08618277311325073, 0.05724286288022995, 0.07492749392986298, 0.061303164809942245]",45.59653449058533
combined,14,"[0.04292174428701401, 0.02136131562292576, 0.01950320042669773, 0.014787795022130013, 0.01271818671375513, 0.016671231016516685, 0.01617518439888954, 0.0140415383502841, 0.010293188504874706, 0.009841039776802063]","[0.007779895327985287, 0.004221705254167318, 0.010995389893651009, 0.012323333881795406, 0.019883546978235245, 0.003233898663893342, 0.025809748098254204, 0.005882530938833952, 0.0036866904702037573, 0.011470524594187737]","[0.1640327274799347, 0.11510327458381653, 0.11664420366287231, 0.10055910795927048, 0.0940098986029625, 0.10402613133192062, 0.10359661281108856, 0.09764816612005234, 0.08175735920667648, 0.07758233696222305]","[0.07431422919034958, 0.050464604049921036, 0.09039685130119324, 0.09657860547304153, 0.1296074539422989, 0.046851903200149536, 0.14940983057022095, 0.06630995124578476, 0.04931154474616051, 0.09156053513288498]",45.857529640197754
combined,15,"[0.03408588469028473, 0.018002614378929138, 0.018630124628543854, 0.014570477418601513, 0.01664474979043007, 0.014359883964061737, 0.011489847674965858, 0.011991529725492, 0.012070023454725742, 0.009711149148643017]","[0.025054676458239555, 0.01767476089298725, 0.012805091217160225, 0.009396351873874664, 0.008463951759040356, 0.007676361594349146, 0.007130350451916456, 0.004101361148059368, 0.004299848340451717, 0.008759085088968277]","[0.14719633758068085, 0.10561313480138779, 0.10843373835086823, 0.09637757390737534, 0.10471885651350021, 0.09903286397457123, 0.0857449620962143, 0.08780933171510696, 0.08791239559650421, 0.07808909565210342]","[0.148130401968956, 0.11942462623119354, 0.09765283018350601, 0.08149916678667068, 0.07664944231510162, 0.0725112110376358, 0.06954742223024368, 0.05273084715008736, 0.05485807731747627, 0.07806485146284103]",45.831010580062866
combined,16,"[0.051412664353847504, 0.021996773779392242, 0.018033277243375778, 0.01664813980460167, 0.01493602804839611, 0.014100030064582825, 0.013641594909131527, 0.012683308683335781, 0.012012395076453686, 0.013700496405363083]","[0.019033266231417656, 0.020932096987962723, 0.010382457636296749, 0.019890116527676582, 0.019120534881949425, 0.011457320302724838, 0.008250049315392971, 0.019506316632032394, 0.02258950285613537, 0.0035276098642498255]","[0.17238350212574005, 0.12158971279859543, 0.11160369217395782, 0.09842482954263687, 0.10039248317480087, 0.10044534504413605, 0.09494179487228394, 0.09538038820028305, 0.09198599308729172, 0.08901245146989822]","[0.12739479541778564, 0.13399752974510193, 0.0867498442530632, 0.12946225702762604, 0.12584435939788818, 0.09168143570423126, 0.07557305693626404, 0.12762220203876495, 0.1384689211845398, 0.04945346713066101]",45.334545612335205
combined,17,"[0.047490283846855164, 0.020214920863509178, 0.01557101123034954, 0.016484105959534645, 0.01658443920314312, 0.012611374258995056, 0.014539211988449097, 0.012441359460353851, 0.011390719562768936, 0.013949397020041943]","[0.013713412918150425, 0.011640629731118679, 0.008634310215711594, 0.008038925006985664, 0.00846302043646574, 0.006840758956968784, 0.003961057402193546, 0.009361466392874718, 0.006114908028393984, 0.0071679288521409035]","[0.16880524158477783, 0.11583082377910614, 0.10328951478004456, 0.1068415492773056, 0.10386395454406738, 0.09417221695184708, 0.10122988373041153, 0.09177111834287643, 0.08547554910182953, 0.09260290116071701]","[0.1038471907377243, 0.0926816314458847, 0.07803589105606079, 0.07485301792621613, 0.07711731642484665, 0.06793545931577682, 0.051238201558589935, 0.08071505278348923, 0.066950723528862, 0.0718143954873085]",49.06940197944641
combined,18,"[0.03585388883948326, 0.025043822824954987, 0.015076268464326859, 0.01718536578118801, 0.013134652748703957, 0.01467054896056652, 0.013304304331541061, 0.01382763497531414, 0.011214523576200008, 0.010393219068646431]","[0.009323341771960258, 0.026171086356043816, 0.0425671823322773, 0.008645027875900269, 0.015996892005205154, 0.004965145140886307, 0.018933674320578575, 0.004587888717651367, 0.012648846954107285, 0.011403662152588367]","[0.14533314108848572, 0.12219875305891037, 0.10235622525215149, 0.1039222851395607, 0.09202256798744202, 0.09446442872285843, 0.09202957153320312, 0.09610848873853683, 0.08668202906847, 0.08045130223035812]","[0.08284968882799149, 0.1534229964017868, 0.19925335049629211, 0.07897326350212097, 0.11529097706079483, 0.060302890837192535, 0.1258687525987625, 0.050335146486759186, 0.09775306284427643, 0.09228337556123734]",47.3848831653595
combined,19,"[0.04113505780696869, 0.022942611947655678, 0.01924448274075985, 0.018618756905198097, 0.01490303035825491, 0.014713037759065628, 0.011172578670084476, 0.015987016260623932, 0.011403235606849194, 0.009714032523334026]","[0.040285635739564896, 0.019838882610201836, 0.009328079409897327, 0.011099954135715961, 0.007430024910718203, 0.0067922016605734825, 0.01503678411245346, 0.00777825340628624, 0.010669916868209839, 0.005159678868949413]","[0.16197218000888824, 0.12230782955884933, 0.11194226890802383, 0.11262631416320801, 0.0995989516377449, 0.09965900331735611, 0.08712920546531677, 0.10181211680173874, 0.08366097509860992, 0.08079813420772552]","[0.19269581139087677, 0.12957394123077393, 0.08142805844545364, 0.09016241878271103, 0.07080172002315521, 0.06746162474155426, 0.1081332266330719, 0.07265131920576096, 0.08742509037256241, 0.060878925025463104]",49.00255799293518
combined,20,"[0.04129420220851898, 0.02261645905673504, 0.018296562135219574, 0.01601501740515232, 0.018243100494146347, 0.01112334057688713, 0.013211752288043499, 0.01117366086691618, 0.01266516838222742, 0.01134206261485815]","[0.023503843694925308, 0.021871771663427353, 0.022532766684889793, 0.012878749519586563, 0.015643004328012466, 0.011443626135587692, 0.012748599983751774, 0.008588394150137901, 0.005313973408192396, 0.003562308382242918]","[0.1522897481918335, 0.1186993345618248, 0.109596848487854, 0.10383102297782898, 0.10747342556715012, 0.08439665287733078, 0.09076070040464401, 0.08411508053541183, 0.09133999049663544, 0.08384626358747482]","[0.14369815587997437, 0.13780471682548523, 0.1399533599615097, 0.09939339756965637, 0.11216329038143158, 0.0917254090309143, 0.09733320772647858, 0.07728005945682526, 0.06136586517095566, 0.046888723969459534]",48.12528657913208
combined,21,"[0.03686436265707016, 0.020888086408376694, 0.016936305910348892, 0.0156363844871521, 0.016464481130242348, 0.017762506380677223, 0.012767069973051548, 0.012497957795858383, 0.01154330000281334, 0.013510367833077908]","[0.013065682724118233, 0.01197520550340414, 0.011585972271859646, 0.012167968787252903, 0.012675981968641281, 0.010033676400780678, 0.003672584192827344, 0.021392183378338814, 0.003782970365136862, 0.00420795101672411]","[0.1501651257276535, 0.11233990639448166, 0.10072166472673416, 0.0984412282705307, 0.10807079821825027, 0.10411135107278824, 0.09209967404603958, 0.08752583712339401, 0.08852938562631607, 0.09793315827846527]","[0.10168145596981049, 0.09639017283916473, 0.09362035244703293, 0.096556156873703, 0.09724804759025574, 0.08511807769536972, 0.047317713499069214, 0.13389776647090912, 0.050885509699583054, 0.05459970608353615]",51.2001519203186
combined,22,"[0.035442911088466644, 0.020187964662909508, 0.015388963744044304, 0.013124743476510048, 0.016714364290237427, 0.013006831519305706, 0.015672117471694946, 0.012262941338121891, 0.011557823047041893, 0.012574942782521248]","[0.02269688993692398, 0.02907935529947281, 0.005753784906119108, 0.005120725370943546, 0.007728180848062038, 0.0035506209824234247, 0.012493920512497425, 0.01838153973221779, 0.012957573868334293, 0.00724388612434268]","[0.1532314419746399, 0.11385159939527512, 0.10044065862894058, 0.09310879558324814, 0.1043541356921196, 0.09362200647592545, 0.10403118282556534, 0.09153954684734344, 0.08699427545070648, 0.09080732613801956]","[0.14038589596748352, 0.16151666641235352, 0.060832563787698746, 0.05684877559542656, 0.07275043427944183, 0.048499081283807755, 0.09605658799409866, 0.12197346985340118, 0.09777308255434036, 0.07116952538490295]",50.89907383918762
combined,23,"[0.03670675307512283, 0.021598102524876595, 0.014281349256634712, 0.017150113359093666, 0.015692690387368202, 0.014848321676254272, 0.01336619071662426, 0.012401053681969643, 0.013509288430213928, 0.011841122061014175]","[0.025626108050346375, 0.015259894542396069, 0.0054762102663517, 0.01325495820492506, 0.011376789771020412, 0.016652029007673264, 0.0055172438733279705, 0.0051048630848526955, 0.004953430034220219, 0.0064469012431800365]","[0.1516832858324051, 0.11625996232032776, 0.10052596032619476, 0.10199908912181854, 0.09977581351995468, 0.09630978852510452, 0.094400554895401, 0.09172891825437546, 0.09746111184358597, 0.08514205366373062]","[0.15107426047325134, 0.11109306663274765, 0.05868455395102501, 0.1006174236536026, 0.09200339019298553, 0.11559327691793442, 0.06003723293542862, 0.061392996460199356, 0.061008479446172714, 0.06808608770370483]",47.1274938583374
combined,24,"[0.0314941443502903, 0.018459895625710487, 0.018550002947449684, 0.01715005375444889, 0.016443459317088127, 0.016105832532048225, 0.012872996740043163, 0.010391805320978165, 0.011532456614077091, 0.009578601457178593]","[0.01766825094819069, 0.02602783776819706, 0.005032013636082411, 0.018191378563642502, 0.006921941414475441, 0.0043547791428864, 0.008696972392499447, 0.004567384719848633, 0.008256392553448677, 0.006302317138761282]","[0.1406201422214508, 0.10792960226535797, 0.11035152524709702, 0.10845983773469925, 0.10172952711582184, 0.10448968410491943, 0.09051524102687836, 0.08636269718408585, 0.08689874410629272, 0.07965743541717529]","[0.12159823626279831, 0.15199947357177734, 0.05599195882678032, 0.12214400619268417, 0.06807450950145721, 0.05366232991218567, 0.07711198180913925, 0.05533691495656967, 0.07650383561849594, 0.06637495011091232]",47.528610706329346
combined,25,"[0.040491800755262375, 0.023030690848827362, 0.018504731357097626, 0.01722128689289093, 0.014347041957080364, 0.014068889431655407, 0.012959633953869343, 0.012705572880804539, 0.01396406814455986, 0.013086007907986641]","[0.01629342883825302, 0.010833126492798328, 0.019820522516965866, 0.010877338238060474, 0.00941187422722578, 0.02269599586725235, 0.009269068948924541, 0.015110122971236706, 0.015662781894207, 0.004973387811332941]","[0.15927352011203766, 0.12477823346853256, 0.10983971506357193, 0.1075272411108017, 0.09473685175180435, 0.09583576768636703, 0.0911448746919632, 0.09396536648273468, 0.09411832690238953, 0.09389172494411469]","[0.11483855545520782, 0.08825109153985977, 0.12773241102695465, 0.08925516158342361, 0.08222648501396179, 0.13788984715938568, 0.08119840174913406, 0.10744862258434296, 0.10993464291095734, 0.059765126556158066]",46.58666634559631
combined,26,"[0.035801514983177185, 0.02409232221543789, 0.01874932274222374, 0.015420574694871902, 0.01508425548672676, 0.01320733968168497, 0.009885326027870178, 0.014059342443943024, 0.011929714120924473, 0.014198039658367634]","[0.014812596142292023, 0.017202598974108696, 0.01449739933013916, 0.01919431984424591, 0.015855714678764343, 0.022899426519870758, 0.007332894019782543, 0.004389107692986727, 0.0073557887226343155, 0.006801573559641838]","[0.15602535009384155, 0.11817118525505066, 0.11056184023618698, 0.10280662029981613, 0.09646277129650116, 0.09475114196538925, 0.07833745330572128, 0.09600377827882767, 0.09132364392280579, 0.09586416929960251]","[0.10936713963747025, 0.11933087557554245, 0.10618972033262253, 0.12584027647972107, 0.11181791126728058, 0.13961413502693176, 0.07115936279296875, 0.05566084384918213, 0.07168059796094894, 0.0707448348402977]",48.422731161117554
combined,27,"[0.032611098140478134, 0.0203300379216671, 0.016816282644867897, 0.016057088971138, 0.0140455961227417, 0.012325608171522617, 0.012359509244561195, 0.012110509909689426, 0.013716563582420349, 0.010567114688456059]","[0.016799576580524445, 0.011150062084197998, 0.013318561017513275, 0.02380671538412571, 0.0090106800198555, 0.016146952286362648, 0.01102148462086916, 0.01200683694332838, 0.006485848221927881, 0.013351468369364738]","[0.14759811758995056, 0.11548256874084473, 0.1058083027601242, 0.10328638553619385, 0.09554591774940491, 0.08920086920261383, 0.09243439882993698, 0.09417226165533066, 0.0912400409579277, 0.08239930868148804]","[0.11829611659049988, 0.0920068770647049, 0.10139807313680649, 0.14359994232654572, 0.08034839481115341, 0.11520557105541229, 0.09074237942695618, 0.09471562504768372, 0.07073118537664413, 0.10015614330768585]",52.060078620910645
combined,28,"[0.0340963639318943, 0.019941648468375206, 0.016382165253162384, 0.015971001237630844, 0.013083210214972496, 0.015606062486767769, 0.010770820081233978, 0.012901992537081242, 0.01124365534633398, 0.012593998573720455]","[0.010357489809393883, 0.022105665877461433, 0.013449827209115028, 0.014053440652787685, 0.01553285401314497, 0.009887739084661007, 0.007808332797139883, 0.006402965635061264, 0.02756546624004841, 0.0039244224317371845]","[0.14113205671310425, 0.11296363174915314, 0.10437723994255066, 0.10092085599899292, 0.09342264384031296, 0.10350394994020462, 0.08254775404930115, 0.09153679013252258, 0.08889319002628326, 0.09175093472003937]","[0.08762842416763306, 0.13844376802444458, 0.10144097357988358, 0.10387318581342697, 0.11015617102384567, 0.08409732580184937, 0.07280370593070984, 0.06570447981357574, 0.15524496138095856, 0.051605019718408585]",50.86223554611206
